43, [1 -1 5 5 -4 2 -3 1 0 4 -1 -2 5 -5 3 -2 -1 5 2 5 -1], [0 -3 -2 -2 4 -5 -3 0 5 -4 -4 -2 -5 3 -2 5 -3 4 -1 1 1], [-1 -5 0 -3 -2 4 0 0 -2 -1 4 0 4 2 5 -4 0 5 1 -4 2], t^22 - 35*t^21 - 172*t^20 + 35131*t^19 - 1669647*t^18 - 58119617*t^17 + 3969227961*t^16 - 18964089147*t^15 - 6251828055461*t^14 + 338957808050429*t^13 - 3015555671621058*t^12 - 389006681639116482*t^11 - 5575762436827336242*t^10 + 1158829293120614715629*t^9 - 39520074858492688060589*t^8 - 221656072032415511296347*t^7 + 85780899876544802871686289*t^6 - 2322438437398305588859358417*t^5 - 123362465233568820396470626503*t^4 + 4799387337896463155424595326331*t^3 - 43447085374641666459633178743628*t^2 - 16346965872208927005436983502290035*t + 863586854220408743801513785592407849, t^22 - 51*t^21 + 516*t^20 - 49923*t^19 + 1987675*t^18 + 44444413*t^17 - 441025329*t^16 - 132748624029*t^15 - 1359093055535*t^14 - 11688200277601*t^13 + 12062222686484232*t^12 - 22303049747309344968*t^10 + 39959630797262576401*t^9 + 8591320621411453926215*t^8 + 1551592504226908579074429*t^7 + 9531211097393866985742921*t^6 - 1775982334481057215010097613*t^5 - 146860077659010500471988841075*t^4 + 6820182006484447641919161779523*t^3 - 130341256123924999378899536230884*t^2 + 23819864556647293636493890246194051*t - 863586854220408743801513785592407849, 268.090
67, [-1 -1 -2 -1 -3 -3 4 1 -3 -1 -3 -5 4 -3 -3 3 -4 1 1 2 3], [0 2 -5 -5 -2 4 4 0 2 4 3 2 -1 1 -4 -5 -1 -1 2 1 -1], [-2 4 1 3 -4 -5 4 5 1 3 4 2 0 0 -1 -1 -5 5 1 -3 1], t^22 - 166*t^21 + 9045*t^20 - 386054*t^19 + 22256462*t^18 + 443324662*t^17 - 56705254494*t^16 + 3256501758084*t^15 - 696981834612145*t^14 + 34109684914757844*t^13 - 3128751455573918905*t^12 + 386441614564973427188*t^11 - 14044965284071321964545*t^10 + 687348387989160000143124*t^9 - 63047849160196164298842505*t^8 + 1322360105864288245989635844*t^7 - 103364481608391864561523201806*t^6 + 3627601092637371627706790463382*t^5 + 817529373513458569553193959883998*t^4 - 63656814191683084834668967525021574*t^3 + 6695068422834575608483497805393257405*t^2 - 551574451842712221611507130308028213766*t + 14915769363385151583217201855136979828889, t^22 + 32*t^21 - 4221*t^20 + 62846*t^19 - 7819838*t^18 - 1410578470*t^17 + 67506255350*t^16 - 3980168815436*t^15 - 212124906186305*t^14 + 26800466718738306*t^13 - 2639033836440609859*t^12 + 11846622891781897657051*t^10 - 540059447705768571541026*t^9 + 19188475831364050003995545*t^8 + 1616217907167463411765110476*t^7 - 123052954295704600668480002150*t^6 + 11542367112937091542703424201670*t^5 + 287240050153377335248419499418702*t^4 - 10362737193994920787039134248259326*t^3 + 3124365263989468617292298975850186789*t^2 - 106327605174498741515471254035282547232*t - 14915769363385151583217201855136979828889, 366.360
43, [-1 -5 2 0 -4 -1 5 -3 4 0 0 2 -5 2 -5 -3 0 3 -2 4 -5], [2 3 3 -3 0 -1 4 -4 3 -5 -5 2 -2 -1 2 -5 -5 -3 -4 4 -5], [4 1 -2 4 -4 -3 -4 3 -2 3 -5 5 -5 -2 4 4 2 -1 0 4 2], t^22 - 63*t^21 + 645*t^20 - 22188*t^19 - 397535*t^18 + 184615254*t^17 - 6615379935*t^16 + 176998165372*t^15 - 9241832777638*t^14 + 210387604996818*t^13 + 6031111343242116*t^12 - 11151524873654672484*t^10 - 719273354350726375218*t^9 + 58420980225597886698262*t^8 - 2068790005635878105432572*t^7 + 142968166460908004786143815*t^6 - 7377157389382853046965020854*t^5 + 29372015531802100094397768215*t^4 + 3031192002881976729741849679788*t^3 - 162926570154906249223624420288605*t^2 + 29424538569976068609786570304122063*t - 863586854220408743801513785592407849, t^22 - 23*t^21 - 1075*t^20 + 40678*t^19 - 3100773*t^18 - 34188010*t^17 + 2793160417*t^16 - 12642726098*t^15 - 1087274444428*t^14 + 233764005552020*t^13 + 5025926119368430*t^12 - 475452610892253478*t^11 + 9292937394712227070*t^10 + 799192615945251528020*t^9 - 6873056497129163140972*t^8 - 147770714688277007530898*t^7 + 60364336950161157576371833*t^6 - 1366140257293120934623152010*t^5 - 229101721148056380736302592077*t^4 + 5557185338616957337860057746278*t^3 - 271544283591510415372707367147675*t^2 - 10742291858880152032144303444362023*t + 863586854220408743801513785592407849, 213.640
41, [-1 3 -4 1 2 1 -3 -5 4 3 3 5 -3 -1 3 3 -3 -1 0 -4 5], [-3 5 3 -1 1 5 3 0 4 3 1 2 3 4 5 -4 -1 0 0 1 -5], [-1 -1 -3 -1 0 0 -5 -1 -3 1 -2 3 3 0 -2 4 1 5 -5 0 -5], t^22 - 11*t^21 + 123*t^20 + 38663*t^19 - 4135260*t^18 - 16954566*t^17 + 1158562010*t^16 - 171003752676*t^15 + 1947542738810*t^14 + 95819102749452*t^13 - 6547638687879220*t^12 + 11006580634324968820*t^10 - 270761883604394232972*t^9 - 9251031023150136293210*t^8 + 1365452179016960116877796*t^7 - 15550983149915379108886010*t^6 + 382554185487918326078595846*t^5 + 156847216050046513692224296860*t^4 - 2465115412253231040196125198983*t^3 - 13183008509006409475831452151083*t^2 + 1981845612520630224533328306712811*t - 302862043149743582494593171234930481, t^22 - 71*t^21 + 2583*t^20 - 149609*t^19 + 3583892*t^18 + 39560654*t^17 - 1158562010*t^16 + 171003752676*t^15 - 12074764980622*t^14 + 319397009164840*t^13 - 15714332850910128*t^12 + 912740833090363268*t^11 - 26415793522379925168*t^10 + 902539612014647443240*t^9 - 57356392343530845017902*t^8 + 1365452179016960116877796*t^7 - 15550983149915379108886010*t^6 + 892626432805142760850056974*t^5 + 135934253910040311866594390612*t^4 - 9538924856110328807715440987369*t^3 + 276843178689134598992460495172743*t^2 - 12791912589905885994715119070600871*t + 302862043149743582494593171234930481, 225.160
61, [-3 -3 -1 2 4 -3 -3 -3 -1 -2 1 4 0 3 -4 0 -4 -2 -2 3 -1], [-2 -4 1 3 -3 -4 4 0 4 4 1 1 1 -4 -1 -1 -5 3 -5 -3 4], [-4 5 3 -1 5 -5 4 1 -3 5 -4 1 -1 -3 0 -4 3 -4 -4 2 -1], t^22 - 34*t^21 - 7991*t^20 + 409310*t^19 + 16796594*t^18 - 1896880217*t^17 + 86148822702*t^16 + 3503385456548*t^15 - 681975195416557*t^14 + 8626829084877645*t^13 + 1309744362397423792*t^12 - 75614348636265555706*t^11 + 4873558772480813930032*t^10 + 119445703843391377124445*t^9 - 35135617372777147977695077*t^8 + 671624612268569630467645988*t^7 + 61453652022574121187789607902*t^6 - 5034982058359332654572134835657*t^5 + 165897146068861515348457055825954*t^4 + 15042835812460280648488470872866910*t^3 - 1092793645248819115109739734046177071*t^2 - 17301175727069090417844276400089856834*t + 1893461025894826042494075073080422272921, t^22 - 88*t^21 - 4697*t^20 + 364658*t^19 + 19520366*t^18 - 318454343*t^17 - 10135155612*t^16 - 8140219149038*t^15 + 28284685524189*t^14 + 31248292018556803*t^13 - 70164876557004846*t^12 + 261083505668615031966*t^10 - 432658882810506543806323*t^9 - 1457237586889374800918229*t^8 + 1560539540271088259027765678*t^7 + 7229841414420484845622306812*t^6 + 845288958702661686534008038103*t^5 - 192799385971920139459017659473406*t^4 - 13401799178373704577744274050372338*t^3 + 642329089192053983690457706271417057*t^2 + 44779513646531763434420480094350217688*t - 1893461025894826042494075073080422272921, 336.810
53, [1 5 -2 4 -5 -2 -3 5 -4 -4 -4 -5 5 3 -4 2 -4 -3 4 1 -4], [4 -1 0 -2 -2 -1 1 3 -4 0 -1 -3 -1 0 0 4 -1 -2 -5 2 1], [4 2 3 -2 -5 1 1 -1 2 4 -5 5 4 1 5 4 -3 2 -4 -3 -4], t^22 - 14*t^21 - 3127*t^20 + 36517*t^19 + 148877*t^18 - 213042987*t^17 + 14218646762*t^16 + 908738806289*t^15 - 48163156733317*t^14 - 311298452056805*t^13 + 69295035427844793*t^12 - 5946173992427443666*t^11 + 194649754516816023537*t^10 - 2456294521283630773205*t^9 - 1067505598949865934034893*t^8 + 56577796744342894503849329*t^7 + 2486663164226973070632597338*t^6 - 104659264353199954825742552667*t^5 + 205442259656281392806087233013*t^4 + 141549716903177879643394103545957*t^3 - 34048151135095171511145643214477503*t^2 - 428198782071874868835085885849869614*t + 85915027059992607611268303810877410409, t^22 - 92*t^21 + 1007*t^20 + 75843*t^19 - 1935401*t^18 + 307728759*t^17 - 13382255776*t^16 - 953067528547*t^15 + 50512579012991*t^14 + 186779071234083*t^13 + 42896926693427729*t^12 - 120497467081838490761*t^10 - 1473776712770178463923*t^9 - 1119579042801078906426839*t^8 + 59337689268457182040622467*t^7 + 2340388860448915831183621024*t^6 - 151174492954622156970517020519*t^5 + 2670749375531658106479134029169*t^4 - 293987873568138673105510830441603*t^3 - 10964658840115394215453681713136823*t^2 + 2813877710758034852344850107013428892*t - 85915027059992607611268303810877410409, 272.300
53, [-2 2 4 3 -2 -5 -2 -2 -3 4 -5 1 0 2 2 -1 -4 -5 3 0 4], [-4 0 -3 3 3 5 -1 3 3 1 2 2 0 -4 -5 4 -1 0 4 0 3], [-2 -5 3 4 1 4 3 3 2 5 -5 -1 -4 -2 1 1 -2 3 -3 1 -3], t^22 - 67*t^21 + 2544*t^20 - 123596*t^19 + 297754*t^18 - 276166835*t^17 + 9618496339*t^16 + 332465416935*t^15 - 1174711139837*t^14 + 2303608545220357*t^13 - 23098345142614931*t^12 + 64883251505605341179*t^10 - 18176579457498867721717*t^9 + 26036721925606486195973*t^8 - 20699193930857156525798535*t^7 - 1682154493447658253663227611*t^6 + 135669416754148089588925531235*t^5 - 410884519312562785612174466026*t^4 + 479091349518448208023795427386316*t^3 - 27700190753975732754830353801608816*t^2 + 2049237028486829729425053882281518867*t - 85915027059992607611268303810877410409, t^22 - 39*t^21 + 1060*t^20 - 67416*t^19 - 2679786*t^18 + 402414531*t^17 - 26346316059*t^16 + 554109028225*t^15 - 12921822538207*t^14 - 1556492260284025*t^13 + 181486997549117315*t^12 - 8394598577544626352*t^11 + 509796976115470537835*t^10 - 12281472606418153866025*t^9 - 286403941181671348155703*t^8 + 34498656551428594209664225*t^7 - 4607640569008803042642753891*t^6 + 197689721556044359115291488371*t^5 - 3697960673813065070509570194234*t^4 - 261322554282789931649342960392536*t^3 + 11541746147489888647845980750670340*t^2 - 1192839464343079991754882110581779639*t + 85915027059992607611268303810877410409, 258.580
41, [-2 0 3 2 3 -1 3 -2 5 0 0 1 0 -2 3 3 2 4 0 -4 -3], [-1 3 0 -4 2 4 -3 3 -1 5 -5 0 -1 5 5 4 -4 -5 -5 -1 -1], [-3 4 -2 3 -4 -5 -2 -1 1 -3 3 2 0 4 -1 1 0 -3 -4 0 5], t^22 - 27*t^21 - 861*t^20 - 13448*t^19 - 275684*t^18 + 124333484*t^17 - 2780548824*t^16 + 28500625446*t^15 - 5063611120906*t^14 + 119773878436815*t^13 - 1309527737575844*t^12 + 2201316126864993764*t^10 - 338452354505492791215*t^9 + 24052680660190354362346*t^8 - 227575363169493352812966*t^7 + 37322359559796909861326424*t^6 - 2805397360244734391243036204*t^5 + 10456481070003100912814953124*t^4 + 857431447740254274850826156168*t^3 + 92281059563044866330820165057581*t^2 + 4864530139823365096581805843749627*t - 302862043149743582494593171234930481, t^22 - 55*t^21 + 287*t^20 + 36982*t^19 - 2343314*t^18 - 16954566*t^17 + 3012261226*t^16 - 38000833928*t^15 - 2337051286572*t^14 + 183653280269783*t^13 - 3928583212727532*t^12 + 214762548962438416*t^11 - 6603948380594981292*t^10 + 518960276908422279863*t^9 - 11101237227780163551852*t^8 - 303433817559324470417288*t^7 + 40432556189779985683103626*t^6 - 382554185487918326078595846*t^5 - 88880089095026357758927101554*t^4 + 2357936481285699255839771929462*t^3 + 30760353187681622110273388352527*t^2 - 9909228062603151122666641533564055*t + 302862043149743582494593171234930481, 227.090
53, [-4 2 -4 5 4 4 5 -5 1 -1 4 0 -2 0 2 5 3 1 -4 -5 1], [3 0 -2 -3 -4 -3 -2 -2 2 3 -2 -2 -5 3 0 0 2 -4 -2 5 1], [0 -2 -2 5 -5 0 4 -2 3 1 0 2 2 1 -1 -2 0 5 2 -5 5], t^22 - 13*t^21 - 4823*t^20 + 25281*t^19 + 5061818*t^18 + 142028658*t^17 + 19655188171*t^16 - 1152546778708*t^15 - 92802180047123*t^14 + 4046879876738465*t^13 + 145189598039293852*t^12 - 407837580892376430268*t^10 - 31931828776687200051665*t^9 + 2056901032122912409481867*t^8 + 71757205626971475956101588*t^7 - 3437446138784345127050943379*t^6 - 69772842902133303217161701778*t^5 - 6985036828313567355406965922442*t^4 - 97995957856046224368503610147201*t^3 + 52514944971078993347699212415550047*t^2 + 397613154781026663918294036860593213*t - 85915027059992607611268303810877410409, t^22 - 93*t^21 - 583*t^20 + 261237*t^19 - 7443850*t^18 - 15780962*t^17 + 28019098031*t^16 - 1374190389998*t^15 - 81055068648753*t^14 + 5167554304142963*t^13 + 85793853386855458*t^12 - 12242122925585913430*t^11 + 240994934163676981522*t^10 + 40774489053308270835203*t^9 - 1796533812866847547522137*t^8 - 85556668247542913639967278*t^7 + 4900189176564917521540706519*t^6 - 7752538100237033690795744642*t^5 - 10272112982814069640304361650650*t^4 + 1012624897845810985141203971521077*t^3 - 6347960381119438756315289412868687*t^2 - 2844463338048883057261641956002705293*t + 85915027059992607611268303810877410409, 273.640
61, [1 0 4 2 -3 0 -1 5 3 0 -2 5 0 -5 0 -3 -5 2 -1 -1 -1], [5 4 -5 4 -5 -1 5 -3 3 -1 -5 0 -4 4 -4 1 -5 -5 4 -3 -1], [-2 -2 5 1 4 -3 2 -1 5 -4 3 2 -2 -3 2 3 5 0 -2 -1 0], t^22 - 25*t^21 - 2196*t^20 + 14884*t^19 + 7490373*t^18 + 152304251*t^17 - 27027081632*t^16 + 927366738498*t^15 - 62854856720420*t^14 - 6134634015912992*t^13 - 23388292185668282*t^12 + 28533716466515304040*t^11 - 87027835222871677322*t^10 - 84939167177522757066272*t^9 - 3238305748643055113151620*t^8 + 177782985600503725712023938*t^7 - 19279577105121292921659484832*t^6 + 404268632423012110951047322571*t^5 + 73981159733411216304041660030493*t^4 + 547012211362192023581398940831524*t^3 - 300309704037843420946188018516506676*t^2 - 12721452740491978248414909117713130025*t + 1893461025894826042494075073080422272921, t^22 - 97*t^21 + 2196*t^20 - 14884*t^19 + 9306221*t^18 - 1176896485*t^17 + 54054163264*t^16 - 2576018718050*t^15 + 150851656129008*t^14 + 766829251989124*t^13 - 444377551527697358*t^12 + 1653528869234561869118*t^10 - 10617395897190344633284*t^9 - 7771933796743332271563888*t^8 + 493841626668065904755622050*t^7 - 38559154210242585843318969664*t^6 + 3123893977814184493712638401685*t^5 - 91915986335450299044415395795461*t^4 + 547012211362192023581398940831524*t^3 - 300309704037843420946188018516506676*t^2 + 49359236633108875603849847376726944497*t - 1893461025894826042494075073080422272921, 347.280
53, [-1 1 -1 5 -1 -3 2 1 2 -4 -4 2 1 -1 4 -1 -4 -3 -4 1 1], [4 3 -3 3 -1 1 5 -1 0 2 3 4 2 2 -2 -4 1 5 0 4 -2], [2 5 3 2 -3 -4 0 5 -3 4 2 -3 2 4 -2 0 -1 3 2 1 0], t^22 + 20*t^21 - 1908*t^20 + 64607*t^19 + 2382032*t^18 - 157809620*t^17 + 12964060283*t^16 + 243807972419*t^15 + 16445955957718*t^14 + 2179089164397635*t^13 - 151789125222898118*t^12 + 426375652751120813462*t^10 - 17194061648985415412435*t^9 - 364514106958490806743622*t^8 - 15179408882628581452252259*t^7 - 2267251708559887211459132867*t^6 + 77525381002370336907957446420*t^5 - 3287076154500502284897395728208*t^4 - 250434114521007017830620337042847*t^3 + 20775143065481799566122765351206612*t^2 - 611712545816964098335836979785528020*t - 85915027059992607611268303810877410409, t^22 - 126*t^21 + 5830*t^20 - 272473*t^19 + 20247272*t^18 - 1041543492*t^17 + 59801955499*t^16 - 4100406808865*t^15 + 246689339365770*t^14 - 16125259816542499*t^13 + 818341370766928984*t^12 - 35327269013833635898*t^11 + 2298720910484303516056*t^10 - 127236056202492074052019*t^9 + 5467711604377362101154330*t^8 - 255290058480571597151515265*t^7 + 10458612720131092620601806451*t^6 - 511667514615644223592519146372*t^5 + 27940147313254269421627863689768*t^4 - 1056178656892942640416094464919833*t^3 + 63479603811194387563152894128686870*t^2 - 3853789038646873819515772972648826526*t + 85915027059992607611268303810877410409, 276.280
59, [-5 -4 -3 5 -1 1 -5 5 -1 3 1 -1 -3 3 -2 -1 0 0 2 -3 4], [1 -5 3 -2 4 -4 -2 3 -1 -3 1 2 -5 2 3 -2 -4 2 -4 -2 -4], [5 2 3 2 3 -1 -1 0 -1 0 -3 -2 -2 5 5 4 -4 -1 1 -3 -5], t^22 - 59*t^21 - 8201*t^20 + 410758*t^19 + 37378978*t^18 - 1429848598*t^17 - 123681903727*t^16 + 5019483503279*t^15 + 194114815815882*t^14 - 11452774133137038*t^13 - 60640970730584573*t^12 + 211091219113164898613*t^10 + 138777398622683551916718*t^9 - 8187866518738329563086362*t^8 - 737012959334125793108068559*t^7 + 63215893074986739245832401527*t^6 + 2543982934035015483407428782838*t^5 - 231502446997186408990076019238258*t^4 - 8855604593375888897741259593059078*t^3 + 615464519239624278393017541717605921*t^2 + 15413179794770734626518662321719325259*t - 909377607891473342964601076981440190281, t^22 - 59*t^21 - 8201*t^20 + 556960*t^19 + 28753060*t^18 - 2471941644*t^17 - 62198414013*t^16 + 5947455243381*t^15 + 139364483149864*t^14 - 8222504505841976*t^13 - 251226878740993231*t^12 + 18400203118823090436*t^11 - 874520764897397437111*t^10 - 99635055421413832145336*t^9 + 5878468269863416096574824*t^8 + 873267456017745687632249301*t^7 - 31790651430773678117846352213*t^6 - 4398072191043586089958605692364*t^5 + 178078805382451083838520014798660*t^4 + 12007599448645273081683063854995360*t^3 - 615464519239624278393017541717605921*t^2 - 15413179794770734626518662321719325259*t + 909377607891473342964601076981440190281, 332.950
67, [0 -1 4 -5 -2 4 -1 -1 2 3 0 3 -5 1 4 -3 -4 -2 1 0 2], [-2 -2 -5 -3 2 -4 -1 -5 0 -4 5 3 2 4 4 2 5 0 0 4 -4], [-4 -3 -2 1 2 -1 -5 -5 -1 4 1 -2 -5 0 4 0 -5 3 -2 3 3], t^22 - 128*t^21 + 7303*t^20 - 260362*t^19 - 9323653*t^18 + 1209067260*t^17 - 59405504708*t^16 + 1628250879042*t^15 - 90910674079845*t^14 + 6497082840906256*t^13 - 598543756718488834*t^12 + 102078917054898641144*t^11 - 2686862923909296375826*t^10 + 130923502474125714312976*t^9 - 8223632499156021430283805*t^8 + 661180052932144122994817922*t^7 - 108286599780220048588262401892*t^6 + 9893457525374649893745792172860*t^5 - 342478521336719130488500172383837*t^4 - 42931339803693243260590699028502922*t^3 + 5405647837696064750553342672502704127*t^2 - 425310420697994966061885016141130188928*t + 14915769363385151583217201855136979828889, t^22 - 6*t^21 - 871*t^20 - 170582*t^19 - 15338913*t^18 + 443324662*t^17 - 8100750642*t^16 + 2894668229408*t^15 - 175760636554367*t^14 + 11369894971585948*t^13 - 925022169474028198*t^12 + 4152424518768912580822*t^10 - 229116129329720000047708*t^9 + 15899022831701641431882023*t^8 - 1175431205212700663101898528*t^7 + 14766354515484552080217600258*t^6 - 3627601092637371627706790463382*t^5 + 563432406070086311448822864244377*t^4 + 28127429526557642136249078673846742*t^3 + 644710292569255428965077566445276639*t^2 + 19936425970218514034150860131615477606*t - 14915769363385151583217201855136979828889, 550.190
47, [-3 -2 1 0 3 -3 0 -1 5 -2 -3 -3 -4 -4 -4 -5 5 -3 5 -1 0], [1 2 1 -5 1 -3 3 -1 -4 -2 1 4 4 4 -5 3 3 5 2 -1 -3], [-2 2 1 -4 -4 -2 -4 -3 -1 -2 2 1 -5 2 5 -1 -2 -1 -5 0 5], t^22 - 120*t^21 + 6627*t^20 - 178929*t^19 - 5606442*t^18 + 858823856*t^17 - 41740791274*t^16 + 851558010991*t^15 + 24317909782224*t^14 - 2952599546058364*t^13 + 101840873052351797*t^12 - 224966488572645119573*t^10 + 14407743905509623701884*t^9 - 262127985893787992511696*t^8 - 20276691908825725337415151*t^7 + 2195529399849307019446192426*t^6 - 99788017557986086070653317296*t^5 + 1438988571375958445723398405098*t^4 + 101448694282005070423499587559409*t^3 - 8300006135887007428352244034027203*t^2 + 332000245435480297134089761361088120*t - 6111571184724799803076702357055363809, t^22 + 26*t^21 - 235*t^20 - 121495*t^19 - 8305840*t^18 - 204946602*t^17 + 8256420252*t^16 + 722207427043*t^15 + 30397387227780*t^14 + 380980586588176*t^13 - 54837393182035583*t^12 - 2209163553904862058*t^11 - 121135801539116602847*t^10 + 1859063729743177251856*t^9 + 327659982367234990639620*t^8 + 17196688074573716425402723*t^7 + 434280540629533256593752348*t^6 - 23813049644519406903224087082*t^5 - 2131834920556975475145775414960*t^4 - 68884915870497270040647868095895*t^3 - 294326458719397426537313618227915*t^2 + 71933386511020731045719448294902426*t + 6111571184724799803076702357055363809, 452.570
53, [4 2 -2 -2 5 -1 3 -5 -2 0 1 -3 -1 -4 3 -1 1 5 4 -5 -5], [5 -3 -2 -1 1 -1 -5 -4 -1 1 3 0 2 5 0 -5 1 5 -3 2 -1], [0 -5 0 -3 -3 5 2 -1 4 -2 -2 -5 -2 1 2 3 -5 -3 4 0 -4], t^22 - 28*t^21 - 1696*t^20 + 95506*t^19 + 3126417*t^18 - 426085974*t^17 - 2927368451*t^16 + 997396250805*t^15 - 32891911915436*t^14 - 2116829473986274*t^13 + 135290307263887453*t^12 - 380030473104259855477*t^10 + 16702802744728689257794*t^9 + 729028213916981613487244*t^8 - 62097581792571469577395605*t^7 + 511960063223200338071417099*t^6 + 209318528706399909651485105334*t^5 - 4314287452781909248927831893273*t^4 - 370206951900619069836569193889426*t^3 + 18466793835983821836553569201072544*t^2 + 856397564143749737670171771699739228*t - 85915027059992607611268303810877410409, t^22 - 78*t^21 + 954*t^20 - 56180*t^19 + 11165775*t^18 - 331400202*t^17 - 7945714367*t^16 - 421122861451*t^15 + 42289601034132*t^14 + 1618751950695386*t^13 - 62695508244240527*t^12 - 3847524348041287078*t^11 - 176111682658071640343*t^10 + 12772731510674880020666*t^9 + 937321989321833503055028*t^8 - 26218978979085731599344811*t^7 - 1389605885891543774765274983*t^6 - 162803300104977707506710637482*t^5 + 15408169474221104460456542475975*t^4 - 217768795235658276374452466993780*t^3 + 10387571532740899783061382675603306*t^2 - 2385678928686159983509764221163559278*t + 85915027059992607611268303810877410409, 464.400
61, [5 -3 2 3 3 -4 -1 4 1 -4 0 -1 -1 -2 -1 3 -5 -5 0 -1 -5], [-3 -5 -2 -4 5 -2 1 4 -1 3 0 1 0 2 -3 4 3 0 5 1 -2], [-5 -3 0 -2 4 4 0 -2 1 1 3 -5 -2 0 -1 4 -1 1 0 -2 2], t^22 - 37*t^21 - 2745*t^20 + 264191*t^19 - 19747347*t^18 + 332300184*t^17 + 65878511478*t^16 - 4791394815573*t^15 + 263990398225764*t^14 - 4025853572942901*t^13 - 1052473148355072690*t^12 + 78467720282917086110*t^11 - 3916252585029225479490*t^10 - 55741328460249309324741*t^9 + 13600884144300831475236804*t^8 - 918545425602602582845457013*t^7 + 46993969193733151496544994278*t^6 + 882040652559299151165921431064*t^5 - 195041239297175024801564376444027*t^4 + 9709466751678908418569831199759551*t^3 - 375387130047304276182735023145633345*t^2 - 18827750055928127807654065494215432437*t + 1893461025894826042494075073080422272921, t^22 - 85*t^21 + 183*t^20 - 107909*t^19 + 2950753*t^18 + 692292050*t^17 + 43919007652*t^16 - 1906253851357*t^15 + 87996799408588*t^14 - 17445365482752571*t^13 - 233882921856682820*t^12 + 870278352228716773220*t^10 + 241545756661080340407211*t^9 - 4533628048100277158412268*t^8 + 365442803734368769519160317*t^7 - 31329312795822100997696662852*t^6 - 1837584692831873231595669648050*t^5 - 29144093228313509453107320618073*t^4 + 3965838532375892170965142321028549*t^3 - 25025808669820285078849001543042223*t^2 + 43252939317672726044610691000224642085*t - 1893461025894826042494075073080422272921, 571.940
43, [-2 4 3 5 -5 -3 -4 1 1 -4 -1 4 -3 -4 5 -4 0 5 2 -1 -3], [1 -3 4 2 1 3 4 3 -5 0 -4 -5 2 2 2 -3 -1 -3 0 -1 -2], [-3 5 3 5 1 3 4 2 1 -5 -1 -5 -2 0 -4 3 -4 5 2 2 3], t^22 - 15*t^21 - 1720*t^20 - 7396*t^19 + 795070*t^18 + 30769209*t^17 - 2352135088*t^16 + 75856356588*t^15 + 5436372222140*t^14 - 327269607772828*t^13 - 9046667014863174*t^12 + 16727287310482008726*t^10 + 1118869662323352139228*t^9 - 34365282485645815704860*t^8 - 886624288129662045185388*t^7 + 50833125852767290590628912*t^6 - 1229526231563808841160836809*t^5 - 58744031063604200188795536430*t^4 + 1010397334293992243247283226596*t^3 + 434470853746416664596331787436280*t^2 + 7005842516660968716615850072410015*t - 863586854220408743801513785592407849, t^22 - 71*t^21 + 688*t^20 + 51772*t^19 - 1749154*t^18 + 10256403*t^17 - 1470084430*t^16 + 88499082686*t^15 + 4892734999926*t^14 - 116882002776010*t^13 - 18093334029726348*t^12 + 1167020044917349446*t^11 - 33454574620964017452*t^10 - 399596307972625764010*t^9 + 30928754237081234134374*t^8 + 1034395002817939052716286*t^7 - 31770703657979556619143070*t^6 + 409842077187936280386945603*t^5 - 129236868339929240415350180146*t^4 + 7072781340057945702730982586172*t^3 + 173788341498566665838532714974512*t^2 - 33160987912195251925315023676074071*t + 863586854220408743801513785592407849, 390.800
53, [-4 -3 4 1 -4 -5 2 3 -1 2 2 1 2 4 3 2 5 -4 1 -5 -4], [-2 4 5 -4 -2 -2 -4 4 1 -5 3 5 5 -5 -2 2 -1 -3 -4 -5 3], [5 -3 -2 0 1 1 5 -3 3 -5 -1 1 1 -4 2 4 -1 4 2 -4 1], t^22 - 36*t^21 - 159*t^20 + 2809*t^19 - 8634866*t^18 + 994200606*t^17 - 20491579157*t^16 - 576273389354*t^15 + 50512579012991*t^14 - 5354333375377046*t^13 + 310177777629400502*t^12 - 871289377360986010118*t^10 + 42248265766078449299126*t^9 - 1119579042801078906426839*t^8 + 35878602813485737978050794*t^7 + 3583720442562402366499919693*t^6 - 488409900314933122520131912446*t^5 + 11915651060064320782753059514754*t^4 - 10888439761782913818722623349689*t^3 + 1731261922123483297176897112600551*t^2 + 1101082582470535377004506563613950436*t - 85915027059992607611268303810877410409, t^22 - 70*t^21 + 1643*t^20 - 81461*t^19 - 4168556*t^18 - 315619240*t^17 + 48928872681*t^16 - 930903167418*t^15 + 69307957250383*t^14 - 996155046581776*t^13 + 79194326203251192*t^12 - 20636721503130539782*t^11 + 222456862304932598328*t^10 - 7860142468107618474256*t^9 + 1536166593610782685562407*t^8 - 57957743006400038272235898*t^7 + 8557046771016348507765114369*t^6 - 155050762004740673815914892840*t^5 - 5752383270375878998570442524364*t^4 - 315764753091704500742956077140981*t^3 + 17889706528609327404161270163539027*t^2 - 2140993910359374344175429429249348070*t + 85915027059992607611268303810877410409, 480.860
